code;code_source;date;nom_saisie;nom_retenu;status;niche;pays;region;ville;lieux dit;utm;utm1;utm10;latitude;longitude;altitude;mode_lecture;precision;precision.m;type_acquisition ;nom_observateur;orga_observateur;nom_bdd;auteur;annee_publication;titre_publication;revue;confidentialite;nom_fournisseur;organisation;Indigenat_population;nb.ind;surface_patch;abondance_rarete;description.hab;corinne;direct_hab;ordre.phyto;association;remarque.hab;comment
ls_5860;989165;22/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAINT-PIERRE; ;;;;43,92288;6,91693;819;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Eboulis sur marne - Pente : 35 %  ;;;;;;
ls_5861;989180;22/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHETTE; ;;;;43,92554;6,89876;1259;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Lisière d'une chênaie pubescente ˆ sous-bois de Buxus sempervirens et Juniperus communis le long d'un sentier  ;;;;;;
ls_5862;989206;25/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;JAVIE; ;;;;44,16937;6,36548;826;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Graviers de la Bl_one  ;;;;;;
ls_5863;989207;25/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;JAVIE; ;;;;44,17004;6,36553;826;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Plantation de Pinus nigra d'une ancienne garrigue ˆ Genista cinerea sur calcaire  ;;;;;;
ls_5864;989239;25/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;VERNET; ;;;;44,24896;6,37087;1251;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Marnes noires en bord de route  ;;;;;;
ls_5865;989349;10/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTCLAR; ;;;;44,41815;6,33405;1317;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Fourr_s arbustifs le long d'une piste en mosa•que avec des pierriers ˆ Sedum spp. et des v_g_tations un peu rud_ralis_es de bord de champ - Lambeaux de pelouse sèche (relev_ vrac)  ;;;;;;
ls_5866;989351;10/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTCLAR; ;;;;44,41556;6,33313;1354;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Lisière de pinède m_sophile de Pinus sylvestris ˆ sous-bois de Cytisophyllum sessilifolium  ;;;;;;
ls_5867;989355;10/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTCLAR; ;;;;44,41782;6,32955;1323;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse ˆ Calamagrostis varia se d_veloppant au sein d'une coupe forestière (Pinus sylvestris)  ;;;;;;
ls_5868;989405;07/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SERRES; ;;;;44,42937;5,72015;763;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Chênaie-buxaie thermophile ouverte en taillis sur rocailles et _boulis plus ou moins fix_s assez ferm_s  ;;;;;;
ls_5869;989406;07/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SERRES; ;;;;44,42864;5,72188;763;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Buxaie piquet_e de quelques Quercus humilis et Pinus sylvestris sur croupe rocheuse ˆ Aphyllanthes monspeliensis/Topographie : mi-versant  ;;;;;;
ls_587;456209;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VACHERES-EN-QUINT;;;;;44,78259;5,25464;604;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5870;989439;18/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BARLES; ;;;;44,27001;6,19877;1821;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse ˆ Helictotrichon sempervirens  ;;;;;;
ls_5871;989723;24/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BARLES; ;;;;44,27352;6,29251;1178;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Chênaie en taillis très ouverte avec une frutic_e ˆ Genista cinerea sur pente rocailleuse thermophile  ;;;;;;
ls_5872;989724;24/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BARLES; ;;;;44,27307;6,29194;1178;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse-lande thermophile et sèche ˆ Genista cinerea  ;;;;;;
ls_5873;989893;18/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SIMIANE-LA-ROTONDE; ;;;;43,97806;5,59333;612;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Zones _bouleuses sur marne blanche aux endroits les plus humides proches des groupements du Deschampsion mediae  ;;;;;;
ls_5874;989896;18/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SIMIANE-LA-ROTONDE; ;;;;43,97845;5,59228;612;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Groupement du Deschampsion mediae sur marne blanche  ;;;;;;
ls_5875;989901;30/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BEVONS; ;;;;44,18713;5,87237;749;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Lisière d'une chênaie pubescente ˆ sous-bois de Buxus sempervirens et Genista cinerea (relev_ effectu_ en bordure de piste - relev_ vrac)  ;;;;;;
ls_5876;989905;30/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;BEVONS; ;;;;44,19412;5,86063;760;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Chênaie pubescente ˆ sous-bois de Buxus sempervirens acidicline - Topographie : haut de versant - Pente : 10 %  ;;;;;;
ls_5877;989939;05/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;OMERGUES; ;;;;44,17304;5,57217;1166;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Hêtraie en taillis en bord de route avec effet de lisière  ;;;;;;
ls_5878;989943;05/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;OMERGUES; ;;;;44,16862;5,56868;1166;;Pointage pr_cis;30;Relev_ de terrain;GARRAUD Luc;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;Pelouse sèche rocailleuse ˆ Bromus erectus avec Lavandula angustifolia et Laserpitium gallicum (Brometum)  ;;;;;;
ls_5879;990089;17/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROCHE-DES-ARNAUDS; ;;;;44,57972;5,99374;1063;;Pointage pr_cis;30;Relev_ de terrain;VAN ES J_r_mie;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;V_g_tation herbac_e domin_e par Gypsophila repens et Achnatherum calamagrostis, sur alluvions caillouteuses sur_lev_es d'environ 1,30m de haut par rapport au niveau du cours d'eau  ;;;;;;
ls_588;456211;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VACHERES-EN-QUINT;;;;;44,78513;5,26561;535;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5880;993436;19/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;THOARD; ;;;;44,16546;6,10565;1117;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5881;993451;10/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;THOARD; ;;;;44,13113;6,11545;742;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5882;993454;10/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;THOARD; ;;;;44,16411;6,14828;777;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5883;993485;08/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROBINE-SUR-GALABRE; ;;;;44,16427;6,22179;716;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5884;993496;20/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CURBANS; ;;;;44,40286;6,02036;729;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5885;993521;16/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;DIGNE-LES-BAINS; ;;;;44,09081;6,27773;735;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5886;993526;16/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MARCOUX; ;;;;44,08932;6,29008;719;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5887;993532;16/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;DIGNE-LES-BAINS; ;;;;44,09183;6,31702;1034;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5888;993535;10/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;DRAIX; ;;;;44,13357;6,34467;865;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5889;995654;13/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PIERREVERT; ;;;;43,79354;5,69304;391;;Pointage pr_cis;30;Relev_ de terrain;GUENDE Georges;;Silene;;;;;usage_restreint;Attente de rattachement;CBN Med;;;;;  ;;;;;;
ls_589;456212;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;PONET-ET-SAINT-AUBAN;;;;;44,78732;5,29991;877;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5890;995658;13/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PIERREVERT; ;;;;43,79364;5,69257;391;;Pointage pr_cis;30;Relev_ de terrain;GUENDE Georges;;Silene;;;;;usage_restreint;Attente de rattachement;CBN Med;;;;;  ;;;;;;
ls_5891;995660;13/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PIERREVERT; ;;;;43,78959;5,68499;388;;Pointage pr_cis;30;Relev_ de terrain;GUENDE Georges;;Silene;;;;;usage_restreint;Attente de rattachement;CBN Med;;;;;  ;;;;;;
ls_5892;995661;13/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PIERREVERT; ;;;;43,79056;5,68671;388;;Pointage pr_cis;30;Relev_ de terrain;GUENDE Georges;;Silene;;;;;usage_restreint;Attente de rattachement;CBN Med;;;;;  ;;;;;;
ls_5893;995664;13/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PIERREVERT; ;;;;43,79795;5,68388;412;;Pointage pr_cis;30;Relev_ de terrain;GUENDE Georges;;Silene;;;;;usage_restreint;Attente de rattachement;CBN Med;;;;;  ;;;;;;
ls_5894;1003464;04/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EOURRES; ;;;;44,21413;5,75192;1314;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5895;1003468;04/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EOURRES; ;;;;44,2204;5,75069;1441;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5896;1003471;04/07/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EOURRES; ;;;;44,22511;5,74345;1326;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5897;1003510;05/10/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SAVOURNON; ;;;;44,43024;5,78862;853;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5898;1003527;16/10/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;EOURRES; ;;;;44,20275;5,73636;1467;;Pointage pr_cis;30;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;CBN Alpin;CBN Med;;;;;  ;;;;;;
ls_5899;1013401;21/03/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUMOULES; ;;;;43,84653;6,17269;669;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_59;386972;23/06/99;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;40;ALLONS;;;;;43,99604;6,6094;1658;GPS;point;10;export bdd;PLEIS Benoit;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_590;456216;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;MONTCLAR-SUR-GERVANNE;;;;;44,75109;5,17818;573;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5900;1013408;25/03/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;RIEZ; ;;;;43,80913;6,11845;643;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5901;1013424;29/03/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;SENEZ; ;;;;43,93883;6,2615;998;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5902;1013435;03/04/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;VALENSOLE; ;;;;43,83111;6,03713;602;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5903;1013445;04/04/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MOUSTIERS-SAINTE-MARIE; ;;;;43,80175;6,20959;471;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5904;1013556;03/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PUIMOISSON; ;;;;43,8806;6,13958;720;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5905;1013573;19/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;RIEZ; ;;;;43,83823;6,07876;637;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5906;1013578;20/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CASTELLANE; ;;;;43,80784;6,55976;1067;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5907;1013579;20/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CASTELLANE; ;;;;43,80346;6,56447;1067;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5908;1013583;20/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CASTELLANE; ;;;;43,79147;6,55667;912;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5909;1013584;20/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;CASTELLANE; ;;;;43,79118;6,55539;912;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_591;456218;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;MONTCLAR-SUR-GERVANNE;;;;;44,74985;5,18112;519;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5910;1013594;22/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUMOULES; ;;;;43,8159;6,15251;676;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5911;1013597;22/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUMOULES; ;;;;43,81582;6,15331;676;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5912;1013609;25/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTAGNAC-MONTPEZAT; ;;;;43,79226;6,08147;617;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5913;1013615;26/05/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTFORT; ;;;;44,05517;5,94892;482;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5914;1013632;02/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTAGNAC-MONTPEZAT; ;;;;43,79555;6,10252;633;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5915;1013635;02/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MONTAGNAC-MONTPEZAT; ;;;;43,79196;6,09846;625;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5916;1013640;03/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GREOUX-LES-BAINS; ;;;;43,72581;5,84829;285;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5917;1013643;03/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;GREOUX-LES-BAINS; ;;;;43,72083;5,85213;309;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5918;1013646;06/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUGON; ;;;;43,73947;6,38144;805;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5919;1013647;06/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUGON; ;;;;43,7403;6,38611;823;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_592;456224;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VERONNE;;;;;44,72768;5,18234;541;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5920;1013648;06/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUGON; ;;;;43,74307;6,38455;847;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5921;1013650;06/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ROUGON; ;;;;43,7425;6,38837;847;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5922;1013651;06/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PEYROULES; ;;;;43,80127;6,66507;1149;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5923;1013654;09/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;RIEZ; ;;;;43,82059;6,05858;620;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5924;1013659;10/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ESTOUBLON; ;;;;43,94589;6,15381;566;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5925;1013661;10/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;ESTOUBLON; ;;;;43,96012;6,15429;716;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5926;1013665;13/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;PUIMOISSON; ;;;;43,85925;6,17173;749;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5927;1013678;20/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;LARDIERS; ;;;;44,07577;5,72961;997;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5928;1013680;20/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;LARDIERS; ;;;;44,08102;5,73333;997;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_5929;1013689;29/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MOUSTIERS-SAINTE-MARIE; ;;;;43,80828;6,22261;470;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
ls_593;456225;1999//;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;26;VERONNE;;;;;44,71923;5,1893;423;GPS;point;10;export bdd;CORCKET Emmanuel;Universit_ Joseph Fourier;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
ls_5930;1013690;29/06/07;;Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978;na;0;;;MOUSTIERS-SAINTE-MARIE; ;;;;43,80914;6,22325;510;;Pointage pr_cis;30;Relev_ de terrain;BONNET Christophe;;Silene;;;;;usage_restreint;INFLORALHP;CBN Med;;;;;  ;;;;;;
