"code.pop";"sp.name";"date";"x";"y";"precision";"source"
"8254";"lt_1835";"Linum tenuifolium L., 1753";"18/11/10";2.32881;43.06411;2500;"CBN Med"
"8255";"lt_1836";"Linum tenuifolium L., 1753";"17/06/10";2.50256;43.06677;2500;"CBN Med"
"8256";"lt_1837";"Linum tenuifolium L., 1753";"14/10/10";2.38383;42.90456;2500;"CBN Med"
"8257";"lt_1838";"Linum tenuifolium L., 1753";"21/10/10";2.34396;42.95723;2500;"CBN Med"
"8258";"lt_1839";"Linum tenuifolium L., 1753";"04/11/10";2.3723;43.0277;2500;"CBN Med"
"8259";"lt_184";"Linum tenuifolium L., 1753";"08/09/99";5.22398;44.35919;10;"CBN Alpin"
"8260";"lt_1840";"Linum tenuifolium L., 1753";"02/12/10";2.29077;43.03744;2500;"CBN Med"
"8261";"lt_1841";"Linum tenuifolium L., 1753";"25/11/10";2.26403;43.03893;2500;"CBN Med"
"8262";"lt_1842";"Linum tenuifolium L., 1753";"02/12/10";2.2656;43.02463;2500;"CBN Med"
"8263";"lt_1843";"Linum tenuifolium L., 1753";"09/12/10";2.23909;43.03284;2500;"CBN Med"
"8264";"lt_1844";"Linum tenuifolium L., 1753";"25/06/10";2.01105;43.34891;2500;"CBN Med"
"8265";"lt_1845";"Linum tenuifolium L., 1753";"27/05/10";1.9131;43.29025;2500;"CBN Med"
"8266";"lt_1846";"Linum tenuifolium L., 1753";"27/05/10";1.95534;43.21812;2500;"CBN Med"
"8267";"lt_1847";"Linum tenuifolium L., 1753";"27/05/10";1.87889;43.28959;2500;"CBN Med"
"8268";"lt_1848";"Linum tenuifolium L., 1753";"07/10/10";2.03793;42.901;2500;"CBN Med"
"8269";"lt_1849";"Linum tenuifolium L., 1753";"29/07/10";6.62136;44.67129;2500;"CBN Med"
"8270";"lt_185";"Linum tenuifolium L., 1753";"22/05/99";4.81866;45.27181;10;"CBN Alpin"
"8271";"lt_1850";"Linum tenuifolium L., 1753";"22/07/10";2.07625;42.73462;2500;"CBN Med"
"8272";"lt_1851";"Linum tenuifolium L., 1753";"08/06/10";2.85904;43.92886;2500;"CBN Med"
"8273";"lt_1852";"Linum tenuifolium L., 1753";"02/04/10";0.54267;43.55039;2500;"CBN Med"
"8274";"lt_1853";"Linum tenuifolium L., 1753";"15/11/11";2.28062;43.05903;2500;"CBN Med"
"8275";"lt_1854";"Linum tenuifolium L., 1753";"09/06/11";2.30958;43.16371;2500;"CBN Med"
"8276";"lt_1855";"Linum tenuifolium L., 1753";"09/06/11";2.33884;43.15198;2500;"CBN Med"
"8277";"lt_1856";"Linum tenuifolium L., 1753";"21/06/11";2.40506;43.03246;2500;"CBN Med"
"8278";"lt_1857";"Linum tenuifolium L., 1753";"14/10/11";2.48958;42.93911;2500;"CBN Med"
"8279";"lt_1858";"Linum tenuifolium L., 1753";"19/06/11";2.50252;42.86693;2500;"CBN Med"
"8280";"lt_1859";"Linum tenuifolium L., 1753";"10/11/11";2.23051;43.03808;2500;"CBN Med"
"8281";"lt_186";"Linum tenuifolium L., 1753";"27/06/99";5.01281;45.19213;10;"CBN Alpin"
"8282";"lt_1860";"Linum tenuifolium L., 1753";"14/12/11";2.18249;43.0393;2500;"CBN Med"
"8283";"lt_1861";"Linum tenuifolium L., 1753";"25/10/11";2.13026;43.03644;2500;"CBN Med"
"8284";"lt_1862";"Linum tenuifolium L., 1753";"04/11/11";2.18834;42.98564;2500;"CBN Med"
"8285";"lt_1863";"Linum tenuifolium L., 1753";"01/06/11";2.31737;43.17403;2500;"CBN Med"
"8286";"lt_1864";"Linum tenuifolium L., 1753";"16/06/11";1.87168;43.15405;2500;"CBN Med"
"8287";"lt_1865";"Linum tenuifolium L., 1753";"29/09/11";2.25256;43.15903;2500;"CBN Med"
"8288";"lt_1866";"Linum tenuifolium L., 1753";"30/06/11";2.03192;43.13979;2500;"CBN Med"
"8289";"lt_1867";"Linum tenuifolium L., 1753";"06/07/11";2.09738;43.0052;2500;"CBN Med"
"8290";"lt_1868";"Linum tenuifolium L., 1753";"04/10/11";2.02173;43.0535;2500;"CBN Med"
"8291";"lt_1869";"Linum tenuifolium L., 1753";"04/10/11";1.97615;43.05805;2500;"CBN Med"
"8292";"lt_187";"Linum tenuifolium L., 1753";"22/06/98";4.98041;44.79974;10;"CBN Alpin"
"8293";"lt_1870";"Linum tenuifolium L., 1753";"11/10/11";2.06313;43.03545;2500;"CBN Med"
"8294";"lt_1871";"Linum tenuifolium L., 1753";"13/09/11";2.19664;42.81566;2500;"CBN Med"
"8295";"lt_1872";"Linum tenuifolium L., 1753";"20/09/11";2.20585;42.84696;2500;"CBN Med"
"8296";"lt_1873";"Linum tenuifolium L., 1753";"06/09/11";2.249;42.80514;2500;"CBN Med"
"8297";"lt_1874";"Linum tenuifolium L., 1753";"12/06/11";3.54053;43.76912;2500;"CBN Med"
"8298";"lt_1875";"Linum tenuifolium L., 1753";"15/06/11";3.43109;43.77283;2500;"CBN Med"
"8299";"lt_1876";"Linum tenuifolium L., 1753";"13/05/11";7.40089;43.77481;2500;"CBN Med"
"8300";"lt_1877";"Linum tenuifolium L., 1753";"20/06/11";7.34893;43.90598;2500;"CBN Med"
"8301";"lt_1878";"Linum tenuifolium L., 1753";"15/09/11";7.36381;43.8832;2500;"CBN Med"
"8302";"lt_1879";"Linum tenuifolium L., 1753";"10/07/11";6.6039;44.72107;2500;"CBN Med"
"8303";"lt_188";"Linum tenuifolium L., 1753";"26/06/97";5.07221;44.73944;10;"CBN Alpin"
"8304";"lt_1880";"Linum tenuifolium L., 1753";"10/07/11";6.60499;44.71505;2500;"CBN Med"
"8305";"lt_1881";"Linum tenuifolium L., 1753";"08/07/11";6.66753;44.67628;2500;"CBN Med"
"8306";"lt_1882";"Linum tenuifolium L., 1753";"08/07/11";6.67222;44.67529;2500;"CBN Med"
"8307";"lt_1883";"Linum tenuifolium L., 1753";"14/07/11";6.66696;44.67732;2500;"CBN Med"
"8308";"lt_1884";"Linum tenuifolium L., 1753";"09/08/11";6.6229;44.672;2500;"CBN Med"
"8309";"lt_1885";"Linum tenuifolium L., 1753";"09/07/11";6.65959;44.64264;2500;"CBN Med"
"8310";"lt_1886";"Linum tenuifolium L., 1753";"01/09/11";3.17179;43.75013;2500;"CBN Med"
"8311";"lt_1887";"Linum tenuifolium L., 1753";"24/08/11";2.05477;42.7335;2500;"CBN Med"
"8312";"lt_1888";"Linum tenuifolium L., 1753";"29/05/12";2.55817;43.04316;2500;"CBN Med"
"8313";"lt_1889";"Linum tenuifolium L., 1753";"23/10/12";2.32611;43.09699;2500;"CBN Med"
"8314";"lt_189";"Linum tenuifolium L., 1753";"01/06/99";5.25;44.75482;10;"CBN Alpin"
"8315";"lt_1890";"Linum tenuifolium L., 1753";"25/10/12";2.32941;42.88287;2500;"CBN Med"
"8316";"lt_1891";"Linum tenuifolium L., 1753";"10/06/12";2.46543;42.85672;2500;"CBN Med"
"8317";"lt_1892";"Linum tenuifolium L., 1753";"20/11/12";2.24191;43.06634;2500;"CBN Med"
"8318";"lt_1893";"Linum tenuifolium L., 1753";"18/10/12";2.16997;43.05517;2500;"CBN Med"
"8319";"lt_1894";"Linum tenuifolium L., 1753";"01/07/12";2.17224;42.88468;2500;"CBN Med"
"8320";"lt_1895";"Linum tenuifolium L., 1753";"16/10/12";1.8291;43.23283;2500;"CBN Med"
"8321";"lt_1896";"Linum tenuifolium L., 1753";"13/11/12";2.1675;43.0854;2500;"CBN Med"
"8322";"lt_1897";"Linum tenuifolium L., 1753";"05/07/12";2.07684;42.94745;2500;"CBN Med"
"8323";"lt_1898";"Linum tenuifolium L., 1753";"13/09/12";2.14011;42.83789;2500;"CBN Med"
"8324";"lt_1899";"Linum tenuifolium L., 1753";"20/09/12";2.14171;42.83011;2500;"CBN Med"
"8325";"lt_19";"Linum tenuifolium L., 1753";"20/07/12";5.287;44.65354;30;"Tela botanica"
"8326";"lt_190";"Linum tenuifolium L., 1753";"27/05/99";4.85685;44.43998;10;"CBN Alpin"
"8327";"lt_1900";"Linum tenuifolium L., 1753";"20/09/12";2.16351;42.82582;2500;"CBN Med"
"8328";"lt_1901";"Linum tenuifolium L., 1753";"04/09/12";2.13923;42.87304;2500;"CBN Med"
"8329";"lt_1902";"Linum tenuifolium L., 1753";"09/10/12";2.22941;42.81571;2500;"CBN Med"
"8330";"lt_1903";"Linum tenuifolium L., 1753";"19/06/12";2.29455;42.77503;2500;"CBN Med"
"8331";"lt_1904";"Linum tenuifolium L., 1753";"1887/6/21";1.40337;44.69987;30;"CBN Med"
"8332";"lt_1905";"Linum tenuifolium L., 1753";"1929/0/0";2.99763;44.08134;30;"CBN Med"
"8333";"lt_1906";"Linum tenuifolium L., 1753";"1929/0/0";3.09764;44.09868;30;"CBN Med"
"8334";"lt_1907";"Linum tenuifolium L., 1753";"26/06/60";1.77061;44.54947;30;"CBN Med"
"8335";"lt_1908";"Linum tenuifolium L., 1753";"18/06/64";5.61426;44.43;30;"CBN Med"
"8336";"lt_1909";"Linum tenuifolium L., 1753";"15/07/65";5.71616;44.44194;30;"CBN Med"
"8337";"lt_191";"Linum tenuifolium L., 1753";"1982//";5.37861;44.75115;10;"CBN Alpin"
"8338";"lt_1910";"Linum tenuifolium L., 1753";"30/07/65";6.80577;44.75957;30;"CBN Med"
"8339";"lt_1911";"Linum tenuifolium L., 1753";"18/07/66";5.52261;44.4074;30;"CBN Med"
"8340";"lt_1912";"Linum tenuifolium L., 1753";"1967/0/0";6.35098;43.8344;30;"CBN Med"
"8341";"lt_1913";"Linum tenuifolium L., 1753";"1968/0/0";6.36046;43.83638;30;"CBN Med"
"8342";"lt_1914";"Linum tenuifolium L., 1753";"1968/0/0";6.60984;44.39094;30;"CBN Med"
"8343";"lt_1915";"Linum tenuifolium L., 1753";"25/06/69";5.73037;44.37936;30;"CBN Med"
"8344";"lt_1916";"Linum tenuifolium L., 1753";"25/06/69";5.72955;44.38164;30;"CBN Med"
"8345";"lt_1917";"Linum tenuifolium L., 1753";"1969/0/0";6.33235;43.84694;30;"CBN Med"
"8346";"lt_1918";"Linum tenuifolium L., 1753";"27/07/73";1.37005;44.43875;30;"CBN Med"
"8347";"lt_1919";"Linum tenuifolium L., 1753";"1982/0/0";1.2899;44.69885;30;"CBN Med"
"8348";"lt_192";"Linum tenuifolium L., 1753";"1981//";5.3787;44.74199;10;"CBN Alpin"
"8349";"lt_1920";"Linum tenuifolium L., 1753";"23/06/90";5.98383;44.6869;30;"CBN Med"
"8350";"lt_1921";"Linum tenuifolium L., 1753";"01/08/93";6.60625;44.71001;30;"CBN Med"
"8351";"lt_1922";"Linum tenuifolium L., 1753";"01/08/93";6.60632;44.71018;30;"CBN Med"
"8352";"lt_1923";"Linum tenuifolium L., 1753";"03/08/93";6.60934;44.71018;30;"CBN Med"
"8353";"lt_1924";"Linum tenuifolium L., 1753";"10/06/94";6.60874;44.713;30;"CBN Med"
"8354";"lt_1925";"Linum tenuifolium L., 1753";"28/06/94";6.60668;44.71163;30;"CBN Med"
"8355";"lt_1926";"Linum tenuifolium L., 1753";"14/06/95";6.52942;43.83409;30;"CBN Med"
"8356";"lt_1927";"Linum tenuifolium L., 1753";"14/06/95";6.62783;43.87455;30;"CBN Med"
"8357";"lt_1928";"Linum tenuifolium L., 1753";"12/06/96";6.58906;44.74104;30;"CBN Med"
"8358";"lt_1929";"Linum tenuifolium L., 1753";"12/06/96";6.58802;44.74455;30;"CBN Med"
"8359";"lt_193";"Linum tenuifolium L., 1753";"20/05/99";5.24424;44.25083;10;"CBN Alpin"
"8360";"lt_1930";"Linum tenuifolium L., 1753";"12/06/96";6.58729;44.74618;30;"CBN Med"
"8361";"lt_1931";"Linum tenuifolium L., 1753";"11/09/96";6.58284;44.74447;30;"CBN Med"
"8362";"lt_1932";"Linum tenuifolium L., 1753";"11/09/96";6.60984;44.71734;30;"CBN Med"
"8363";"lt_1933";"Linum tenuifolium L., 1753";"11/09/96";6.60971;44.71646;30;"CBN Med"
"8364";"lt_1934";"Linum tenuifolium L., 1753";"11/09/96";6.60797;44.71667;30;"CBN Med"
"8365";"lt_1935";"Linum tenuifolium L., 1753";"21/05/96";6.58698;44.71567;30;"CBN Med"
"8366";"lt_1936";"Linum tenuifolium L., 1753";"21/05/96";6.58738;44.71432;30;"CBN Med"
"8367";"lt_1937";"Linum tenuifolium L., 1753";"30/07/96";6.613;44.65497;30;"CBN Med"
"8368";"lt_1938";"Linum tenuifolium L., 1753";"1996/0/0";1.6934;44.70194;30;"CBN Med"
"8369";"lt_1939";"Linum tenuifolium L., 1753";"24/07/97";6.54589;44.63836;30;"CBN Med"
"8370";"lt_194";"Linum tenuifolium L., 1753";"26/06/00";5.56213;44.27127;10;"CBN Alpin"
"8371";"lt_1940";"Linum tenuifolium L., 1753";"08/07/97";6.00727;44.59767;30;"CBN Med"
"8372";"lt_1941";"Linum tenuifolium L., 1753";"18/09/98";4.9996;44.35054;30;"CBN Med"
"8373";"lt_1942";"Linum tenuifolium L., 1753";"24/06/99";6.58414;44.00092;30;"CBN Med"
"8374";"lt_1943";"Linum tenuifolium L., 1753";"08/05/00";6.47338;43.96329;30;"CBN Med"
"8375";"lt_1944";"Linum tenuifolium L., 1753";"08/05/00";6.46695;43.96078;30;"CBN Med"
"8376";"lt_1945";"Linum tenuifolium L., 1753";"05/05/00";6.43215;43.95976;30;"CBN Med"
"8377";"lt_1946";"Linum tenuifolium L., 1753";"29/04/01";5.96954;44.02539;30;"CBN Med"
"8378";"lt_1947";"Linum tenuifolium L., 1753";"19/06/01";6.11696;44.47926;30;"CBN Med"
"8379";"lt_1948";"Linum tenuifolium L., 1753";"26/06/01";6.16799;44.47024;30;"CBN Med"
"8380";"lt_1949";"Linum tenuifolium L., 1753";"26/06/01";6.18104;44.47263;30;"CBN Med"
"8381";"lt_195";"Linum tenuifolium L., 1753";"17/05/01";4.99199;44.79794;10;"CBN Alpin"
"8382";"lt_1950";"Linum tenuifolium L., 1753";"30/06/01";6.09922;44.5097;30;"CBN Med"
"8383";"lt_1951";"Linum tenuifolium L., 1753";"30/06/01";6.09606;44.5019;30;"CBN Med"
"8384";"lt_1952";"Linum tenuifolium L., 1753";"15/06/01";6.1004;44.49786;30;"CBN Med"
"8385";"lt_1953";"Linum tenuifolium L., 1753";"15/06/01";6.09984;44.49734;30;"CBN Med"
"8386";"lt_1954";"Linum tenuifolium L., 1753";"15/06/01";6.09929;44.49656;30;"CBN Med"
"8387";"lt_1955";"Linum tenuifolium L., 1753";"15/06/01";6.10242;44.48883;30;"CBN Med"
"8388";"lt_1956";"Linum tenuifolium L., 1753";"15/06/01";6.09998;44.48973;30;"CBN Med"
"8389";"lt_1957";"Linum tenuifolium L., 1753";"15/06/01";6.102;44.48643;30;"CBN Med"
"8390";"lt_1958";"Linum tenuifolium L., 1753";"15/06/01";6.10135;44.48796;30;"CBN Med"
"8391";"lt_1959";"Linum tenuifolium L., 1753";"20/06/01";6.09101;44.48046;30;"CBN Med"
"8392";"lt_196";"Linum tenuifolium L., 1753";"06/09/01";4.97897;44.79223;10;"CBN Alpin"
"8393";"lt_1960";"Linum tenuifolium L., 1753";"20/06/01";6.09171;44.48099;30;"CBN Med"
"8394";"lt_1961";"Linum tenuifolium L., 1753";"12/06/01";6.11443;44.48891;30;"CBN Med"
"8395";"lt_1962";"Linum tenuifolium L., 1753";"22/06/01";6.08681;44.50928;30;"CBN Med"
"8396";"lt_1963";"Linum tenuifolium L., 1753";"25/06/01";6.08169;44.50593;30;"CBN Med"
"8397";"lt_1964";"Linum tenuifolium L., 1753";"25/06/01";6.08557;44.50726;30;"CBN Med"
"8398";"lt_1965";"Linum tenuifolium L., 1753";"01/07/01";6.12796;44.49774;30;"CBN Med"
"8399";"lt_1966";"Linum tenuifolium L., 1753";"06/07/01";6.13271;44.49718;30;"CBN Med"
"8400";"lt_1967";"Linum tenuifolium L., 1753";"10/06/01";6.39796;44.53695;30;"CBN Med"
"8401";"lt_1968";"Linum tenuifolium L., 1753";"10/06/01";6.39683;44.53748;30;"CBN Med"
"8402";"lt_1969";"Linum tenuifolium L., 1753";"10/06/01";6.39617;44.53754;30;"CBN Med"
"8403";"lt_197";"Linum tenuifolium L., 1753";"30/09/02";4.88354;44.48796;10;"CBN Alpin"
"8404";"lt_1970";"Linum tenuifolium L., 1753";"10/06/01";6.39714;44.53797;30;"CBN Med"
"8405";"lt_1971";"Linum tenuifolium L., 1753";"10/06/01";6.3974;44.53857;30;"CBN Med"
"8406";"lt_1972";"Linum tenuifolium L., 1753";"13/06/01";5.90842;44.07549;30;"CBN Med"
"8407";"lt_1973";"Linum tenuifolium L., 1753";"13/06/01";5.82171;44.05986;30;"CBN Med"
"8408";"lt_1974";"Linum tenuifolium L., 1753";"13/06/01";5.72286;43.99114;30;"CBN Med"
"8409";"lt_1975";"Linum tenuifolium L., 1753";"16/07/01";6.62459;44.65944;30;"CBN Med"
"8410";"lt_1976";"Linum tenuifolium L., 1753";"09/06/01";1.64925;44.18906;30;"CBN Med"
"8411";"lt_1977";"Linum tenuifolium L., 1753";"15/05/02";6.48214;43.84987;30;"CBN Med"
"8412";"lt_1978";"Linum tenuifolium L., 1753";"15/07/02";6.50396;44.53266;30;"CBN Med"
"8413";"lt_1979";"Linum tenuifolium L., 1753";"09/07/02";6.50917;44.5318;30;"CBN Med"
"8414";"lt_198";"Linum tenuifolium L., 1753";"07/07/83";6.17003;45.04214;10;"CBN Alpin"
"8415";"lt_1980";"Linum tenuifolium L., 1753";"09/07/02";6.52021;44.53063;30;"CBN Med"
"8416";"lt_1981";"Linum tenuifolium L., 1753";"09/07/02";6.52806;44.53259;30;"CBN Med"
"8417";"lt_1982";"Linum tenuifolium L., 1753";"09/07/02";6.52111;44.55252;30;"CBN Med"
"8418";"lt_1983";"Linum tenuifolium L., 1753";"11/07/02";6.51146;44.56513;30;"CBN Med"
"8419";"lt_1984";"Linum tenuifolium L., 1753";"11/07/02";6.5399;44.56695;30;"CBN Med"
"8420";"lt_1985";"Linum tenuifolium L., 1753";"11/07/02";6.52334;44.57001;30;"CBN Med"
"8421";"lt_1986";"Linum tenuifolium L., 1753";"15/07/02";6.51796;44.60096;30;"CBN Med"
"8422";"lt_1987";"Linum tenuifolium L., 1753";"15/07/02";6.53969;44.61847;30;"CBN Med"
"8423";"lt_1988";"Linum tenuifolium L., 1753";"15/07/02";6.55163;44.63749;30;"CBN Med"
"8424";"lt_1989";"Linum tenuifolium L., 1753";"17/07/02";6.5669;44.6451;30;"CBN Med"
"8425";"lt_199";"Linum tenuifolium L., 1753";"02/07/95";6.17138;45.04196;10;"CBN Alpin"
"8426";"lt_1990";"Linum tenuifolium L., 1753";"23/07/02";6.60521;44.71284;30;"CBN Med"
"8427";"lt_1991";"Linum tenuifolium L., 1753";"23/07/02";6.58306;44.71504;30;"CBN Med"
"8428";"lt_1992";"Linum tenuifolium L., 1753";"23/07/02";6.57053;44.73423;30;"CBN Med"
"8429";"lt_1993";"Linum tenuifolium L., 1753";"23/07/02";6.57046;44.74173;30;"CBN Med"
"8430";"lt_1994";"Linum tenuifolium L., 1753";"24/07/02";6.53746;44.78766;30;"CBN Med"
"8431";"lt_1995";"Linum tenuifolium L., 1753";"24/07/02";6.5363;44.8275;30;"CBN Med"
"8432";"lt_1996";"Linum tenuifolium L., 1753";"29/05/02";1.3579;43.07312;30;"CBN Med"
"8433";"lt_1997";"Linum tenuifolium L., 1753";"2002/0/0";2.5248;44.42487;30;"CBN Med"
"8434";"lt_1998";"Linum tenuifolium L., 1753";"14/06/03";5.17565;44.0024;30;"CBN Med"
"8435";"lt_1999";"Linum tenuifolium L., 1753";"19/06/03";5.17832;44.00995;30;"CBN Med"
"8436";"lt_2";"Linum tenuifolium L., 1753";"25/05/13";4.01746;43.71304;30;"Tela botanica"
"8437";"lt_20";"Linum tenuifolium L., 1753";"16/07/09";5.88162;44.71027;30;"Tela botanica"
"8438";"lt_200";"Linum tenuifolium L., 1753";"30/05/97";5.42526;45.06588;10;"CBN Alpin"
"8439";"lt_2000";"Linum tenuifolium L., 1753";"19/06/03";5.17797;44.0077;30;"CBN Med"
"8440";"lt_2001";"Linum tenuifolium L., 1753";"21/06/03";5.17892;44.01089;30;"CBN Med"
"8441";"lt_2002";"Linum tenuifolium L., 1753";"21/06/03";5.1798;44.01158;30;"CBN Med"
"8442";"lt_2003";"Linum tenuifolium L., 1753";"21/06/03";5.17892;44.01108;30;"CBN Med"
"8443";"lt_2004";"Linum tenuifolium L., 1753";"21/06/03";5.17802;44.0106;30;"CBN Med"
"8444";"lt_2005";"Linum tenuifolium L., 1753";"28/06/03";5.19016;44.01282;30;"CBN Med"
"8445";"lt_2006";"Linum tenuifolium L., 1753";"28/06/03";5.1831;44.01058;30;"CBN Med"
"8446";"lt_2007";"Linum tenuifolium L., 1753";"28/06/03";5.1815;44.01097;30;"CBN Med"
"8447";"lt_2008";"Linum tenuifolium L., 1753";"29/06/03";5.17716;44.01095;30;"CBN Med"
"8448";"lt_2009";"Linum tenuifolium L., 1753";"29/06/03";5.17644;44.01079;30;"CBN Med"
"8449";"lt_201";"Linum tenuifolium L., 1753";"26/06/97";5.56617;44.9596;10;"CBN Alpin"
"8450";"lt_2010";"Linum tenuifolium L., 1753";"02/07/03";5.42815;44.12614;30;"CBN Med"
"8451";"lt_2011";"Linum tenuifolium L., 1753";"02/07/03";5.42807;44.12722;30;"CBN Med"
"8452";"lt_2012";"Linum tenuifolium L., 1753";"23/07/03";5.9102;44.73635;30;"CBN Med"
"8453";"lt_2013";"Linum tenuifolium L., 1753";"11/09/03";6.40972;44.45153;30;"CBN Med"
"8454";"lt_2014";"Linum tenuifolium L., 1753";"01/06/03";6.19303;44.44506;30;"CBN Med"
"8455";"lt_2015";"Linum tenuifolium L., 1753";"01/06/03";6.19479;44.44712;30;"CBN Med"
"8456";"lt_2016";"Linum tenuifolium L., 1753";"01/06/03";6.19697;44.44738;30;"CBN Med"
"8457";"lt_2017";"Linum tenuifolium L., 1753";"10/06/03";6.27875;44.5683;30;"CBN Med"
"8458";"lt_2018";"Linum tenuifolium L., 1753";"10/06/03";6.28348;44.56791;30;"CBN Med"
"8459";"lt_2019";"Linum tenuifolium L., 1753";"10/06/03";6.28101;44.57238;30;"CBN Med"
"8460";"lt_202";"Linum tenuifolium L., 1753";"24/06/97";5.58009;44.86729;10;"CBN Alpin"
"8461";"lt_2020";"Linum tenuifolium L., 1753";"11/06/03";6.30583;44.54892;30;"CBN Med"
"8462";"lt_2021";"Linum tenuifolium L., 1753";"12/06/03";6.31485;44.56351;30;"CBN Med"
"8463";"lt_2022";"Linum tenuifolium L., 1753";"12/06/03";6.31358;44.56598;30;"CBN Med"
"8464";"lt_2023";"Linum tenuifolium L., 1753";"12/06/03";6.31009;44.56862;30;"CBN Med"
"8465";"lt_2024";"Linum tenuifolium L., 1753";"21/05/03";5.69513;44.45268;30;"CBN Med"
"8466";"lt_2025";"Linum tenuifolium L., 1753";"12/06/03";5.88315;43.77196;30;"CBN Med"
"8467";"lt_2026";"Linum tenuifolium L., 1753";"19/06/03";5.92249;43.76543;30;"CBN Med"
"8468";"lt_2027";"Linum tenuifolium L., 1753";"19/06/03";5.92752;43.76997;30;"CBN Med"
"8469";"lt_2028";"Linum tenuifolium L., 1753";"07/07/03";6.48799;43.80876;30;"CBN Med"
"8470";"lt_2029";"Linum tenuifolium L., 1753";"07/07/03";6.47993;43.81486;30;"CBN Med"
"8471";"lt_203";"Linum tenuifolium L., 1753";"26/06/97";5.56077;44.96434;10;"CBN Alpin"
"8472";"lt_2030";"Linum tenuifolium L., 1753";"21/08/03";6.3988;44.45285;30;"CBN Med"
"8473";"lt_2031";"Linum tenuifolium L., 1753";"21/08/03";6.40125;44.45229;30;"CBN Med"
"8474";"lt_2032";"Linum tenuifolium L., 1753";"11/09/03";6.07904;44.69812;30;"CBN Med"
"8475";"lt_2033";"Linum tenuifolium L., 1753";"2003/6/0";1.67984;44.78281;30;"CBN Med"
"8476";"lt_2034";"Linum tenuifolium L., 1753";"2003/6/0";1.57869;44.79116;30;"CBN Med"
"8477";"lt_2035";"Linum tenuifolium L., 1753";"11/06/04";4.51627;44.18942;30;"CBN Med"
"8478";"lt_2036";"Linum tenuifolium L., 1753";"08/08/04";6.25879;43.39475;30;"CBN Med"
"8479";"lt_2037";"Linum tenuifolium L., 1753";"02/10/04";5.08755;44.04604;30;"CBN Med"
"8480";"lt_2038";"Linum tenuifolium L., 1753";"12/10/04";5.51812;43.8466;30;"CBN Med"
"8481";"lt_2039";"Linum tenuifolium L., 1753";"30/10/04";5.15692;44.03101;30;"CBN Med"
"8482";"lt_204";"Linum tenuifolium L., 1753";"02/06/98";6.18549;45.04115;10;"CBN Alpin"
"8483";"lt_2040";"Linum tenuifolium L., 1753";"30/10/04";5.19718;44.02505;30;"CBN Med"
"8484";"lt_2041";"Linum tenuifolium L., 1753";"01/11/04";5.09625;43.97341;30;"CBN Med"
"8485";"lt_2042";"Linum tenuifolium L., 1753";"11/11/04";5.10906;44.02379;30;"CBN Med"
"8486";"lt_2043";"Linum tenuifolium L., 1753";"11/12/04";5.0874;44.04431;30;"CBN Med"
"8487";"lt_2044";"Linum tenuifolium L., 1753";"27/04/04";6.51008;44.09304;30;"CBN Med"
"8488";"lt_2045";"Linum tenuifolium L., 1753";"27/04/04";6.54198;44.09225;30;"CBN Med"
"8489";"lt_2046";"Linum tenuifolium L., 1753";"06/07/04";6.66112;44.6415;30;"CBN Med"
"8490";"lt_2047";"Linum tenuifolium L., 1753";"04/07/04";6.63297;44.74034;30;"CBN Med"
"8491";"lt_2048";"Linum tenuifolium L., 1753";"04/07/04";6.62834;44.74169;30;"CBN Med"
"8492";"lt_2049";"Linum tenuifolium L., 1753";"10/06/04";5.9949;44.45714;30;"CBN Med"
"8493";"lt_205";"Linum tenuifolium L., 1753";"02/06/98";6.1681;45.04403;10;"CBN Alpin"
"8494";"lt_2050";"Linum tenuifolium L., 1753";"10/06/04";6.01381;44.45507;30;"CBN Med"
"8495";"lt_2051";"Linum tenuifolium L., 1753";"30/06/04";6.19421;44.48556;30;"CBN Med"
"8496";"lt_2052";"Linum tenuifolium L., 1753";"29/06/05";4.45897;44.28282;30;"CBN Med"
"8497";"lt_2053";"Linum tenuifolium L., 1753";"29/06/05";4.45342;44.30979;30;"CBN Med"
"8498";"lt_2054";"Linum tenuifolium L., 1753";"09/01/05";5.1311;44.03378;30;"CBN Med"
"8499";"lt_2055";"Linum tenuifolium L., 1753";"22/01/05";5.07696;44.05427;30;"CBN Med"
"8500";"lt_2056";"Linum tenuifolium L., 1753";"06/02/05";5.09005;44.04647;30;"CBN Med"
"8501";"lt_2057";"Linum tenuifolium L., 1753";"20/02/05";5.08948;44.04811;30;"CBN Med"
"8502";"lt_2058";"Linum tenuifolium L., 1753";"20/02/05";5.08004;44.05391;30;"CBN Med"
"8503";"lt_2059";"Linum tenuifolium L., 1753";"28/05/05";5.1308;44.03443;30;"CBN Med"
"8504";"lt_206";"Linum tenuifolium L., 1753";"17/06/98";6.052;45.05092;10;"CBN Alpin"
"8505";"lt_2060";"Linum tenuifolium L., 1753";"12/06/05";5.06344;44.19398;30;"CBN Med"
"8506";"lt_2061";"Linum tenuifolium L., 1753";"19/06/05";5.16323;44.2898;30;"CBN Med"
"8507";"lt_2062";"Linum tenuifolium L., 1753";"19/06/05";5.16228;44.30814;30;"CBN Med"
"8508";"lt_2063";"Linum tenuifolium L., 1753";"19/06/05";5.16497;44.30765;30;"CBN Med"
"8509";"lt_2064";"Linum tenuifolium L., 1753";"25/06/05";5.07882;43.96348;30;"CBN Med"
"8510";"lt_2065";"Linum tenuifolium L., 1753";"25/06/05";5.09435;43.9738;30;"CBN Med"
